Fac_ID,Fac_Name,State,Latitude,Longitude,NAICS,Sector,Total_Emissions,CO2_Emissions
1004377,121 REGIONAL DISPOSAL FACILITY,TX,33.29857,-96.53586,562212,Waste,0.0,0.0
1000112,23rd and 3rd,NY,40.663,-74.0,221112,Power Plants,82959.74,82875.9
1006394,29-6 #2 Central Delivery Point,NM,36.7452,-107.4455,213112,Petroleum and Natural Gas Systems,25176.66,25150.9
1002885,30-5 Central Delivery Point Compressor Station,NM,36.8118,-107.4036,213112,Petroleum and Natural Gas Systems,38883.2,38843.2
1002707,31-6 Central Delivery Point,NM,36.8363,-107.4199,213112,Petroleum and Natural Gas Systems,63884.36,63818.6
1002718,32-7 Central Delivery Point,NM,36.9313,-107.5604,213112,Petroleum and Natural Gas Systems,56478.59,56420.5
1002721,32-8 #2 CDP COMPRESSOR STATION,NM,36.9569,-107.6631,213112,Petroleum and Natural Gas Systems,55075.09,55018.1
1003188,3M BROWNWOOD,TX,31.671177,-98.996513,326113,Minerals,36879.41,36841.6
1005043,3M CO,MN,44.951,-92.9959,541712,Other,75803.06,75737.3
1003739,3M CO - GUIN,AL,33.96672,-87.899855,326113,Minerals,28750.0,28721.5
1007698,3M CO - WAUSAU DOWNTOWN,WI,44.95018,-89.63766,212313,Other,26048.55,26021.7
1004206,3M COMPANY,AL,34.641667,-87.038611,325211,"Industrial Gas Suppliers,Other",50947.46,50894.3
1006665,3M CORDOVA,IL,41.755,-90.284167,325998,"Chemicals,Industrial Gas Suppliers",28987.89,28957.7
1004836,3M Cottage Grove Center - Site,MN,44.789444,-92.908333,325998,"Industrial Gas Suppliers,Minerals",44522.61,44423.2
1003408,3M INDUSTRIAL MINERAL PRODUCTS DIVISION,AR,34.708919,-92.239492,333120,Other,28192.04,28163.0
1004914,3M MAGNETIC TAPE MANUFACTURING DIVISION,MN,44.879677,-94.359598,322222,Pulp and Paper,40697.0,40654.8
1004804,3M NEVADA PLANT,MO,37.83442,-94.330397,326113,Other,29570.99,29540.3
1001106,48th Street Peaking Station,MI,42.7553,-86.0853,221112,Power Plants,20080.08,20059.8
1000766,59th Street,NY,40.7711,-73.9911,221330,Power Plants,271673.92,270998.8
1007733,69TH ST WWTP,TX,29.75579,-95.29791,221320,Other,27213.55,27185.6
1000767,74th Street,NY,40.768,-73.9515,221330,Power Plants,387617.23,386312.1
1001033,A B Brown Generating Station,IN,37.9053,-87.715,221112,Power Plants,2188497.22,2171148.9
1001607,A B Paterson,LA,30.0158,-90.0258,221112,Power Plants,0.0,0.0
1005445,AAP ST MARYS CORP,OH,40.55359,-84.3723,336399,Other,27551.3,27522.8
1002853,ABBOTT NUTRITION,MI,41.8095,-85.426,311514,Other,27764.02,27694.2
1002983,ABBOTT PARK FACILITY,IL,42.30227,-87.89065,325412,Chemicals,105472.71,104824.4
1007514,ABBVIE LTD.,PR,18.433237,-66.570509,325411,Chemicals,117314.53,116917.8
1004511,ABC COKE,AL,33.580769,-86.781281,331111,Metals,208846.0,208821.0
1002047,"ABE South Dakota, LLC - Aberdeen",SD,45.459444,-98.5325,325193,Other,79648.24,79564.9
1002074,"ABE South Dakota, LLC - Huron",SD,44.374508,-98.253288,325193,Other,4568.73,4563.8
1005353,ABERDEEN ENERGY LLC,SD,45.442417,-98.787139,325193,Other,155379.76,155219.2
1006971,ABERDEEN PROVING GROUND-Aberdeen Area & Edgewood Area,MD,39.3954,-76.30773,928110,Other,54666.7,54571.6
1003091,ABRAHAM COMPRESSOR STATION,TX,35.757778,-100.486433,211111,Petroleum and Natural Gas Systems,29516.79,29486.1
1002627,ABSOLUTE ENERGY LLC,IA,43.49951,-92.91709,325193,Other,166627.56,166452.1
1002685,AC 857 A,TX,26.29555555,-94.89777777,211111,Petroleum and Natural Gas Systems,54024.55,53920.4
1004830,ACE Cogeneration Company,CA,35.7655,-117.3821,221112,Power Plants,783183.55,775640.0
1004761,ACE ETHANOL LLC,WI,44.9589,-90.9608,325193,"Other,Suppliers of CO2",71980.03,71905.5
1005601,ACME BRICK CO ELGIN PLANT,TX,30.32903,-97.29207,327121,Minerals,27547.0,27547.0
1005046,ACME GYPSUM FACILITY,TX,34.323944,-99.818194,327420,Minerals,28163.04,28134.0
1002731,ADA COGENERATION,MI,42.955455,-85.479053,221112,Power Plants,110926.43,110811.9
1003422,ADKINS ENERGY LLC,IL,42.3586,-89.80342,325193,Other,67146.3,67076.7
1002154,ADM - MANKATO,MN,44.186805,-93.995493,311225,Other,132818.33,131919.0
1006047,ADM CORN PROCESSING,IA,41.928594,-91.687203,311221,"Other,Suppliers of CO2",3078133.06,3058765.0
1006208,ADM CORN PROCESSING,IA,41.818117,-90.214731,311221,Other,1510150.89,1494640.0
1001867,ADM CORN PROCESSING,ND,48.910797,-97.888743,325193,Other,85646.97,85153.7
1000034,ADM MILLING COMPANY,IA,41.626329,-93.583205,311222,Other,141764.54,140755.2
1000376,ADM QUINCY,IL,39.90565,-91.41015,311222,Other,186738.51,185445.0
1006080,ADM SOUTHERN CELLULOSE PROD.IN,TN,34.997921,-85.318581,322110,Pulp and Paper,28791.59,28762.0
1001991,ADRIAN LANDFILL,MI,41.890683,-83.992445,562212,Waste,75991.0,36.0
1002094,ADS/MCLEAN COUNTY LANDFILL,IL,40.47046,-89.0377,562212,Waste,17136.3,13.8
1001845,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC,WI,44.4093,-89.854855,562212,Waste,25777.95,28.7
1007212,ADVANCED DISPOSAL EMERALD PARK LANDFILL LLC,WI,42.849682,-88.07639,562212,Waste,61854.1,32.1
1007195,ADVANCED DISPOSAL GLACIER RIDGE LANDFILL LLC,WI,43.45953,-88.55413,562212,Waste,43495.48,6.9
1001847,"ADVANCED DISPOSAL HICKORY MEADOWS LANDFILL, LLC",WI,44.107451,-88.194894,562212,Waste,53864.2,11.7
1002038,"ADVANCED DISPOSAL MALLARD RIDGE LANDFILL, INC",WI,42.643578,-88.717968,562212,Waste,76381.1,11.1
1003038,"ADVANCED DISPOSAL MAPLE HILL LANDFILL, LLC",MO,39.7318,-92.53866,562212,Waste,95655.0,78.5
1001637,ADVANCED DISPOSAL ORCHARD HILLS LANDFILL INC,IL,42.14,-89.085,562212,Waste,186317.8,57.8
1001843,ADVANCED DISPOSAL ROLLING HILLS LANDFILL INC,MN,45.24949,-93.87488,562212,Waste,21003.85,11.1
1006964,ADVANCED DISPOSAL SEVEN MILE CREEK LANDFILL LLC,WI,44.837534,-91.367144,562212,Waste,47853.7,26.2
1006963,ADVANCED DISPOSAL VALLEY VIEW LANDFILL INC,IL,39.822232,-89.043692,562212,Waste,51653.7,46.2
1005985,ADVANCED DISPOSAL ZION LANDFILL,IL,42.483242,-87.873878,562212,Waste,74118.6,80.1
1000627,ADVANSIX INC - CHESTERFIELD PLANT,VA,37.33963,-77.2884,325211,Other,44297.47,44248.3
1000630,ADVANSIX INCORPORATED - HOPEWELL,VA,37.3016,-77.2719,325199,"Chemicals,Suppliers of CO2",1071582.2,1070764.0
1005310,AES - PUERTO RICO COGENERATION PLANT,PR,17.9451,-66.1503,221112,Power Plants,3284053.38,3257223.9
1001444,AES Alamitos,CA,33.7688,-118.1009,221112,Power Plants,540112.6,539564.6
1001222,AES Beaver Valley LLC,PA,40.6558,-80.3556,221112,Power Plants,1201389.79,1191567.0
1000281,"AES Deepwater, Inc.",TX,29.7192,-95.2278,221119,Power Plants,610810.95,606111.1
1005972,AES HAWAII INC,HI,21.301222,-158.107306,221112,Power Plants,1525932.5,1514070.5
1001447,AES Huntington Beach,CA,33.6436,-117.9788,221112,Power Plants,572232.33,571650.9
1001450,AES Redondo Beach,CA,33.8504,-118.395,221112,Power Plants,93265.7,93170.9
1007781,"AES SHADY POINT, LLC",OK,35.1929,-94.6469,221112,"Power Plants,Suppliers of CO2",3466523.82,3444292.3
1001221,AES Thames,CT,41.4282,-72.1005,221112,Power Plants,1456434.71,1448617.6
1001223,AES Warrior Run,MD,39.5944,-78.7456,221112,"Power Plants,Suppliers of CO2",1426541.52,1415104.9
1008008,"AES Western Power, LLC",TX,29.7239,-95.2258,221112,Power Plants,0.0,0.0
1003853,AFTON CHEMICAL CORP,IL,38.6026,-90.16734,324191,Petroleum and Natural Gas Systems,43235.54,43190.9
1007551,AG Energy,NY,44.7258,-75.4417,221112,Power Plants,9711.9,9711.9
1006054,AG PROCESSING INC-EAGLE GROVE,IA,42.669167,-93.904444,311222,Other,167119.05,165850.8
1002291,AG PROCESSING INCORPORATED A COOPERATIVE,MN,44.93505,-96.05722,311222,Other,25711.4,25684.5
1007333,AGC FLAT GLASS N AMERICA INC,KY,37.70034,-84.26929,327211,Minerals,29466.3,29466.3
1004631,AGC FLAT GLASS NORTH AMERICA SPRING HILL PLANT,KS,38.759188,-94.825252,327211,Minerals,100283.08,100208.0
1004472,AGC FLATGLASS NORTH AMERICA-KINGSPORT PLANT,TN,36.52899,-82.547651,327211,Minerals,45428.91,45391.1
1005824,AGC-GREENLAND FLATGLASS PLANT,TN,36.497,-82.77946,327211,Minerals,94350.15,94281.1
1002067,AGP SOY/CORN PROCESSING,NE,40.58971,-98.33974,311222,Other,274498.64,272738.1
1005284,AGRI ENERGY LLC,MN,43.648333,-96.224444,325199,Chemicals,39678.5,39637.4
1006743,AGRIFOS FERTILIZER PASADENA,TX,29.736528,-95.198139,325312,Chemicals,49375.13,49370.2
1002380,AGRIUM US BORGER NITROGEN OPERATIONS,TX,35.6417,-101.4228,325311,"Chemicals,Suppliers of CO2",841955.43,841593.0
1001154,AGRIUM US INC,ID,42.739417,-111.541421,325312,Chemicals,104573.53,104486.4
1004236,AGRIUM US INC - KFO,WA,46.165957,-119.017218,325311,Chemicals,78413.78,6712.0
1004374,AGY LLC,SC,33.5472,-81.67341,327212,Minerals,12832.52,12823.2
1006430,"AIR LIQUID LARGE INDUSTRIES US, LP",CA,33.916355,-118.418634,325120,Chemicals,633986.5,633986.5
1003724,AIR LIQUIDE - CORPUS CHRISTI SMR,TX,27.813911,-97.472347,325120,Chemicals,398986.39,398805.0
1003730,AIR LIQUIDE - FREEPORT HYCO PLANT,TX,28.98037,-95.38396,325120,Chemicals,66892.56,66880.5
1003780,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,TX,29.981116,-93.952389,325120,Chemicals,191411.43,191213.3
1003910,AIR LIQUIDE AMERICA CORP,TX,32.4478,-94.6875,325120,Chemicals,372637.0,372637.0
1006115,AIR LIQUIDE AMERICA CORP.,LA,30.21023,-90.99085,325120,Chemicals,422530.06,422093.3
1003591,AIR LIQUIDE GEISMAR UTILITY SERVICES,LA,30.21023,-90.99085,221330,Power Plants,73774.07,73697.9
1003748,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,CA,38.047952,-122.256895,325120,Chemicals,598413.4,598413.4
1003013,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,LA,30.237363,-93.285908,325120,Chemicals,723018.0,723018.0
1002754,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,LA,30.10817,-90.88404,325120,Chemicals,698955.0,698955.0
1002698,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,LA,30.183808,-90.9876,325120,"Chemicals,Suppliers of CO2",59183.0,59183.0
1003009,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,LA,30.029033,-89.900517,325120,"Chemicals,Suppliers of CO2",313434.22,313426.0
1002121,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,CA,38.026667,-122.067222,325120,Chemicals,810408.2,810408.2
1002122,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",CA,38.026667,-122.067222,325120,Chemicals,250407.56,250395.6
1005809,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,KY,38.384444,-82.598528,325120,Chemicals,256244.3,256244.3
1002727,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,LA,30.075832,-90.624885,325120,Chemicals,859226.0,859226.0
1002123,AIR PRODUCTS AND CHEMICALS INCORPORATED,CA,38.529722,-121.398889,325120,Chemicals,47124.4,47124.4
1002430,AIR PRODUCTS BAYTOWN PLANT,TX,29.757778,-95.023056,325120,Chemicals,521749.82,521699.4
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,CA,33.812778,-118.231389,325120,Chemicals,620797.9,620797.9
1003010,AIR PRODUCTS CHEMICALS INC,LA,30.20578,-90.99383,325120,Chemicals,32028.0,32028.0
1000341,AIR PRODUCTS MANUFACTURING CORP STOCKTON COGEN,CA,37.913056,-121.261944,221112,Power Plants,428958.74,424527.5
1002435,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,CA,33.780833,-118.241111,325120,Chemicals,677726.7,677726.7
1001919,"AJINOMOTO HEARTLAND, INC.",IA,41.143573,-92.647934,311119,Other,111819.43,111703.8
1003418,AK STEEL,OH,39.96136,-82.00034,331111,Metals,37257.46,37219.1
1003417,AK STEEL CORP *,OH,40.20669,-81.88549,331221,Metals,49328.46,49277.5
1005614,AK STEEL CORP ASHLAND WORKS COKE PLANT,KY,38.495556,-82.665556,331111,Metals,212764.17,212536.8
1006530,AK STEEL CORP MANSFIELD WORKS,OH,40.78449,-82.52327,331111,Metals,75952.8,75898.0
1002903,AK STEEL CORP/BUTLER WORKS,PA,40.82926,-79.94273,331111,Metals,299083.56,298866.0
1000214,AK STEEL CORPORATION,IN,37.9849,-87.0259,331111,Metals,149961.48,149806.4
1003403,AK STEEL DEARBORN WORKS,MI,42.301742,-83.162934,331111,Metals,1533876.5,1533426.0
1000274,AK Steel Corporation - Middletown,OH,39.4968,-84.3901,331111,Metals,4493621.13,4491777.1
1005615,AK Steel Corporation West Works,KY,38.496367,-82.670282,331111,Metals,2405344.82,2404810.4
1003129,AKER PLANT,TX,31.90806,-96.227219,211111,"Petroleum and Natural Gas Systems,Suppliers of CO2",44497.33,44451.3
1005149,AL CORN CLEAN FUEL,MN,44.049412,-93.017379,325193,"Other,Suppliers of CO2",77310.71,77230.7
1000129,AL Sandersville,GA,33.1189,-82.8608,221112,Power Plants,32748.43,32715.0
1004823,AL TURI LANDFILL & LFGTE FACILITY,NY,41.40646,-74.37313,562212,Waste,9216.4,43.9
1007917,"ALABAMA RIVER CELLULOSE, LLC",AL,31.580112,-87.490073,322110,Pulp and Paper,167258.27,105168.0
1007272,ALADDIN MILLS - ANTIOCH RD PLA NT,GA,34.73559,-84.94996,314110,Other,50319.41,50267.2
1003402,ALBEMARLE CORPORATION HOUSTON PLANT,TX,29.742498,-95.165513,325199,Chemicals,85377.0,85029.0
1004307,ALBEMARLE CORPORATION-SOUTH PLANT,AR,33.1756,-93.2169,325188,Chemicals,83600.95,83520.0
1001877,ALCOA INC - WARRICK OPERATIONS,IN,37.915,-87.3328,331312,"Metals,Power Plants",6766675.92,6603280.7
1003562,ALCOA INTALCO WORKS,WA,48.8455,-122.7055,331312,Metals,1053102.8,345188.0
1000635,ALCOA WENATCHEE LLC,WA,47.3567,-120.1273,331312,Metals,210710.92,184249.0
1003201,ALCOA WORLD ALUMINA ATLANTIC,TX,28.3909,-96.3332,331311,Metals,758498.62,757711.8
1003448,ALCON LABORATORIES,TX,32.65733,-97.32096,325412,Chemicals,29438.63,29407.0
1006045,ALERIS ROLLED PRODUCTS INC,KY,37.936717,-86.858843,331314,Metals,174659.29,174479.0
1005862,ALLEGANY BALLISTICS LABORATORY,WV,39.3972662,-78.9966888,336415,Other,27716.64,27591.6
1005006,"ALLEGHENY LUDLUM, BAGDAD FACILITY",PA,40.64008,-79.61118,331111,Metals,49323.3,49271.0
1007192,ALLEN COUNTY PUBLIC WORKS,KS,38.007907,-95.289343,562212,Waste,53210.9,87.4
1005887,ALLIANCE COMPRESSOR STATION,TX,33.03425,-97.34692,211112,Petroleum and Natural Gas Systems,31656.88,31624.0
1005705,ALLIANCE PIPELINE - OLIVIA 23-A,MN,44.8491,-94.8969,486210,Petroleum and Natural Gas Systems,83675.98,83589.4
1001559,ALLIANCE PIPELINE L.P. - MANCHESTER,IA,42.46915,-91.55145,486210,Petroleum and Natural Gas Systems,73738.97,73662.8
1001560,ALLIANCE PIPELINE LP,IL,41.59254,-89.78497,486210,Petroleum and Natural Gas Systems,49416.96,49366.0
1000245,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",ND,45.993367,-96.648999,486210,Petroleum and Natural Gas Systems,93541.95,93445.5
1001558,"ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION",ND,47.191058,-98.42561,486210,Petroleum and Natural Gas Systems,99722.22,99619.2
1007645,ALLIANCE SANI LDFL,PA,41.38835,-75.737311,562212,Waste,76842.85,1263.78
1001970,ALLIANT LLC-LAKE CITY ARMY AMMUNITION PLANT,MO,39.103,-94.2783,332992,Other,39124.35,39083.8
1003246,ALLISON COMPRESSOR STATION,TX,35.618663,-100.14948,211111,Petroleum and Natural Gas Systems,26892.45,26864.5
1004327,ALMATIS INC - BAUXITE ARKANSAS,AR,34.57522,-92.53173,327910,Minerals,5437.0,5404.7
1007622,ALON REFINING KROTZ SPRINGS INC,LA,30.526504,-91.748383,324110,Refineries,258478.36,257844.7
1007291,ALPHA RIDGE LANDFILL,MD,39.30718,-76.89862,562212,Waste,28220.45,35.7
1004709,ALTAMONT GAS PLANT,UT,40.35932,-110.28605,211112,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",25137.85,25111.2
1007401,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",OH,38.59167,-82.81944,325192,Chemicals,32640.03,32606.9
1003268,ALTON STEEL COMPANY,IL,38.88321,-90.14503,331111,Metals,48759.01,48719.9
1005184,ALYESKA PIPELINE SE/TAPS PUMP STATION 01,AK,70.257222,-148.617778,486110,Other,100600.62,100496.2
1005781,"ALYESKA PIPELINE SERVICE COMPANY, Valdez Marine Terminal",AK,61.0861,-146.3889,486110,Other,48454.21,48286.7
1005491,"AM/NS Calvert, LLC",AL,31.153556,-87.975147,331111,Metals,35674.72,35638.0
1005712,AMALGAMATED SUGAR CO LLC,ID,42.53382,-114.43737,311313,Other,280188.3,278084.8
1005707,AMALGAMATED SUGAR CO LLC,ID,43.6043,-116.575,311313,Other,252703.76,251036.1
1006412,AMALGAMATED SUGAR CO LLC,ID,42.611671,-113.757423,311313,Other,306267.69,304241.2
1007178,AMEA Sylacauga Plant,AL,33.1661,-86.2825,221112,Power Plants,6644.38,6637.8
1004732,AMERICAN ACRYL PASADENA,TX,29.62132,-95.06676,325199,Chemicals,27432.0,27403.5
1005432,AMERICAN AIRLINES,OK,36.204822,-95.868808,481111,Other,53834.01,53761.8
1004417,AMERICAN AVENUE LANDFILL,CA,36.6659,-120.1382,562212,Waste,87472.6,32.6
1005327,AMERICAN CAST IRON PIPE CO,AL,33.54698,-86.83465,331511,Metals,140313.57,139720.8
1003883,"AMERICAN CEMENT COMPANY, LLC",FL,28.760864,-82.025353,327310,Minerals,275910.98,275061.1
1008041,AMERICAN COLLOID,SD,44.6835,-103.85716,212325,Other,93618.08,92931.0
1006354,AMERICAN CRYSTAL SUGAR - CROOKSTON,MN,47.764444,-96.6325,311313,Minerals,232958.19,231456.9
1005751,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,MN,47.925833,-97.006111,311313,Minerals,571175.57,568449.1
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,ND,47.435833,-97.0625,311313,Minerals,430102.95,427029.3
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,MN,46.903056,-96.759722,311313,Minerals,218108.92,216718.3
1002552,AMERICAN ENVIRONMENTAL LANDFILL,OK,36.163345,-96.188988,562212,Waste,84866.2,2.2
1007095,AMERICAN FUJI SEAL INC,KY,37.824771,-85.43001,323111,Pulp and Paper,4445.53,4440.6
1000007,AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT,NM,35.329352,-106.525777,327420,Minerals,284.55,284.0
1005175,AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT,OK,34.654167,-99.594722,327420,Minerals,66234.9,66166.4
1007404,AMERICAN GYPSUM COMPANY,CO,39.66067,-106.939169,327420,Minerals,40197.4,40155.0
1004845,AMERICAN GYPSUM COMPANY,NM,35.17237,-106.59347,327420,Minerals,33139.98,33106.0
1007030,AMERICAN PROTEINS INCORPORATED HANCEVILLE DIVISION,AL,33.955694,-86.815268,311613,Other,77549.78,77464.1
1005590,AMERICAN REFINING GROUP INC,PA,41.965472,-78.633108,324110,"Petroleum Product Suppliers,Refineries",163961.41,162773.8
1001860,AMERICAN SUGAR REFINING INC - Chalmette Refinery,LA,29.953741,-89.997638,311312,Other,125542.08,125412.2
1006919,AMERICAN SYNTHETIC RUBBER,KY,38.209317,-85.847511,325212,Other,267098.23,265127.5
1001962,AMERICAS STYRENICS LLC - ST JAMES PLANT,LA,30.08013,-90.916,325110,Chemicals,673432.12,673137.2
1005413,AMGEN INC,CA,34.19175,-118.91969,325414,Chemicals,26422.2,26394.8
1005072,"AMGEN MANUFACTURING, LIMITED",PR,18.235793,-65.904429,325412,Chemicals,27381.41,27287.0
1000208,AMP-Ohio Gas Turbines Bowling Green,OH,41.3989,-83.6411,221112,Power Plants,587.4,586.3
1006506,AMP-Ohio Gas Turbines Galion,OH,40.7167,-82.789,221112,Power Plants,404.4,404.4
1001344,AMP-Ohio Gas Turbines Napoleon,OH,41.4077,-84.1092,221112,Power Plants,501.85,501.3
1006810,ANCHOR ACQUISITION LLC MONACA PLT,PA,40.69152,-80.2808,327212,Minerals,41841.58,41809.8
1004508,ANCHOR HOCKING GLASS CO PLANT NO 1 *,OH,39.71923,-82.61895,327212,Minerals,143526.04,143399.9
1007341,ANCHORAGE REGIONAL LANDFILL,AK,61.290401,-149.604757,562212,Waste,323157.0,257.0
1002416,ANDECTOR BOOSTER STATION,TX,32.0414,-102.6808,211111,Petroleum and Natural Gas Systems,31845.97,31813.09
1007933,ANDERSONS ALBION ETHANOL LLC,MI,42.259646,-84.789726,325193,"Other,Suppliers of CO2",94338.44,94239.8
1005969,ANDERSONS CLYMERS ETHANOL LLC,IN,40.719022,-86.435982,325193,Other,178681.5,178491.7
1007565,ANDERSONS DENISON ETHANOL LLC,IA,41.98905,-95.39912,325193,Other,75781.96,75701.9
1000035,ANDERSONS MARATHON ETHANOL LLC,OH,40.081111,-84.591667,325193,Other,176925.57,176740.0
1002263,ANGUS CHEMICAL CO,LA,32.692737,-92.081484,325199,Chemicals,87788.04,79316.2
1002576,ANHEUSER BUSCH BALDWINSVILLE BREWERY,NY,43.1691,-76.3112,312120,"Other,Suppliers of CO2",30524.1,30453.6
1006111,ANHEUSER BUSCH INC,OH,40.103056,-82.993056,312120,"Other,Suppliers of CO2",49393.35,49296.0
1002867,ANHEUSER BUSCH INC. - L.A. BREWERY,CA,34.22132,-118.48044,312120,"Other,Suppliers of CO2",44153.61,44071.2
1003352,ANHEUSER BUSCH INCORPORATED FORT COLLINS BREWERY,CO,40.619722,-105.006111,312120,Other,60189.18,60127.9
1002734,ANHEUSER BUSCH LLC,CA,38.23906,-122.09023,312120,Other,18547.18,18516.3
1003176,ANHEUSER BUSCH LLC,VA,37.237518,-76.652662,312120,Other,50614.75,50561.2
1003224,ANHEUSER-BUSCH HOUSTON BREWERY,TX,29.774444,-95.270833,312120,Other,20048.58,19975.9
1006147,ANHEUSER-BUSCH LLC,FL,30.432823,-81.647707,312120,Other,57576.46,57481.2
1002915,ANHEUSER-BUSCH LLC,NH,42.82407,-71.485564,312120,"Other,Suppliers of CO2",22611.3,22573.9
1006904,"ANHEUSER-BUSCH, INC. CARTERSVI LLE BREWERY",GA,34.25768,-84.78162,312120,Other,32474.39,32411.9
1003525,"ANHEUSER-BUSCH, INC. NEWARK BREWERY",NJ,40.693625,-74.195918,312120,"Other,Suppliers of CO2",50001.81,49917.4
1005490,ANIMAS POWER PLANT,NM,36.72488,-108.19144,221112,Power Plants,78976.25,78894.6
1006864,"ANP Bellingham Energy Company, LLC",MA,42.1113,-71.4529,221112,Power Plants,691636.74,690934.2
1006657,"ANP Blackstone Energy Company, LLC",MA,42.0575,-71.5172,221112,Power Plants,699837.56,699126.8
1004929,ANR Pipeline Alden CS,KS,38.214341,-98.289215,486210,Petroleum and Natural Gas Systems,37416.91,37378.0
1004926,ANR Pipeline Birmingham CS,IA,40.901819,-91.967609,486210,Petroleum and Natural Gas Systems,43024.39,42980.0
1005958,ANR Pipeline Blue Lake Complex Gas Storage Facility,MI,44.84469,-84.96916,486210,Petroleum and Natural Gas Systems,31383.78,31352.0
1004928,ANR Pipeline Bridgman CS,MI,41.897126,-86.534271,486210,Petroleum and Natural Gas Systems,38579.55,38539.0
1005235,ANR Pipeline Brownsville CS,TN,35.44545,-89.28553,486210,Petroleum and Natural Gas Systems,51157.61,51105.0
1007403,ANR Pipeline Defiance CS,OH,41.349885,-84.359487,486210,Petroleum and Natural Gas Systems,41818.29,41775.0
1004932,ANR Pipeline E.G. Hill CS,TX,36.494444,-101.469444,486210,Petroleum and Natural Gas Systems,35221.17,35185.0
1004930,ANR Pipeline Enterprise CS,KS,38.82909,-97.09359,486210,Petroleum and Natural Gas Systems,36732.91,36694.0
1004776,ANR Pipeline Greensburg CS,KS,37.61422,-99.396874,486210,Petroleum and Natural Gas Systems,31397.88,31365.0
1005238,ANR Pipeline Greenville CS,MS,33.372167,-91.00575,486210,Petroleum and Natural Gas Systems,40495.1,40454.0
1004923,ANR Pipeline Hamilton CS,MI,42.66621,-85.95642,486210,Petroleum and Natural Gas Systems,48791.87,48742.0
1004935,ANR Pipeline Havensville CS,KS,39.49188,-96.04486,486210,Petroleum and Natural Gas Systems,32086.88,32054.0
1005067,ANR Pipeline Lincoln Gas Storage Facility,MI,43.942122,-84.93902,486210,Petroleum and Natural Gas Systems,25727.3,25701.0
1005953,ANR Pipeline Lineville CS,IA,40.630044,-93.540108,486210,Petroleum and Natural Gas Systems,46806.22,46758.0
1005242,ANR Pipeline Madisonville CS,KY,37.3823,-87.6177,486210,Petroleum and Natural Gas Systems,35883.72,35847.0
1005060,ANR Pipeline Maitland CS,MO,40.175383,-95.122361,486210,Petroleum and Natural Gas Systems,43466.39,43422.0
1004769,ANR Pipeline New Windsor CS,IL,41.21009,-90.43646,486210,Petroleum and Natural Gas Systems,38897.55,38857.0
1005243,ANR Pipeline Patterson CS,LA,29.691875,-91.342885,486210,Petroleum and Natural Gas Systems,28889.59,28860.0
1004937,ANR Pipeline Sandwich CS,IL,41.6227,-88.58362,486210,Petroleum and Natural Gas Systems,27549.04,27520.0
1005244,ANR Pipeline Sardis CS,MS,34.423067,-90.125564,486210,Petroleum and Natural Gas Systems,27627.5,27599.0
1005236,ANR Pipeline Shelbyville CS,IN,39.439972,-85.876694,486210,Petroleum and Natural Gas Systems,41336.2,41294.0
1004925,ANR Pipeline St. John CS,IN,41.431667,-87.488972,486210,Petroleum and Natural Gas Systems,45024.58,44978.0
1004933,ANR Pipeline Woolfolk CS,MI,43.6249,-85.3844,486210,Petroleum and Natural Gas Systems,34522.62,34487.0
1004802,ANSHUTZ RANCH EAST GAS PLANT,WY,41.067222,-111.040833,211111,Petroleum and Natural Gas Systems,17524.08,17506.0
1007710,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,CA,34.56786,-118.13934,562212,Waste,74840.58,104.89
1001908,APACHE NITROGEN PRODUCTS - PLANT,AZ,31.88,-110.24,325311,Chemicals,672711.32,19995.1
1006777,"APEX ENVIRONMENTAL, LLC - SANITARY LANDFILL (0641000223)",OH,40.432403,-80.911512,562212,Waste,395199.0,22.0
1004352,APEX REGIONAL LANDFILL,NV,36.29423,-115.28183,562212,Waste,55467.48,1178.5
