,Facility Id,State,industry_type,year,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest_$,%Renewables
7818,1009613,IL,"Electrical Equipment, Appliance, and Component Manufacturing",2017,13306.328,12779893,59123.71097,91,32,1262927.67,6.6
7819,1003204,IL,Petroleum and Coal Products Manufacturing,2017,556408.488,12779893,59123.71097,91,32,1262927.67,6.6
7820,1003995,IL,Pipeline Transportation,2017,17835.606,12779893,59123.71097,91,32,1262927.67,6.6
7821,1011886,IL,Mining (except Oil and Gas),2017,19153.598,12779893,59123.71097,91,32,1262927.67,6.6
7822,1001361,IL,Utilities ,2017,31947.18,12779893,59123.71097,91,32,1262927.67,6.6
7823,1000264,IL,Utilities ,2017,15248.296,12779893,59123.71097,91,32,1262927.67,6.6
7824,1001515,IL,Utilities ,2017,150027.596,12779893,59123.71097,91,32,1262927.67,6.6
7825,1005170,IL,Chemical Manufacturing,2017,118953.052,12779893,59123.71097,91,32,1262927.67,6.6
7826,1009622,IL,Primary Metal Manufacturing,2017,56767.166,12779893,59123.71097,91,32,1262927.67,6.6
7827,1000631,IL,Chemical Manufacturing,2017,17642.782,12779893,59123.71097,91,32,1262927.67,6.6
7828,1001524,IL,Utilities ,2017,2932819.494,12779893,59123.71097,91,32,1262927.67,6.6
7829,1001525,IL,Utilities ,2017,1794215.984,12779893,59123.71097,91,32,1262927.67,6.6
7830,1007073,IL,Waste Management and Remediation Services,2017,57379.25,12779893,59123.71097,91,32,1262927.67,6.6
7831,1000243,IL,Nonmetallic Mineral Product Manufacturing,2017,370546.476,12779893,59123.71097,91,32,1262927.67,6.6
7832,1000792,IL,Utilities ,2017,299850.74,12779893,59123.71097,91,32,1262927.67,6.6
7833,1006738,IL,Nonmetallic Mineral Product Manufacturing,2017,787179.198,12779893,59123.71097,91,32,1262927.67,6.6
7834,1002088,IL,Waste Management and Remediation Services,2017,47981.9,12779893,59123.71097,91,32,1262927.67,6.6
7835,1001290,IL,Educational Services,2017,25813.352,12779893,59123.71097,91,32,1262927.67,6.6
7836,1004033,IL,Food Manufacturing,2017,38481.656,12779893,59123.71097,91,32,1262927.67,6.6
7837,1005916,IL,Waste Management and Remediation Services,2017,127219,12779893,59123.71097,91,32,1262927.67,6.6
7838,1006259,IL,"Professional, Scientific, and Technical Services",2017,53962.996,12779893,59123.71097,91,32,1262927.67,6.6
7839,1004708,IL,Food Manufacturing,2017,46706.524,12779893,59123.71097,91,32,1262927.67,6.6
7840,1000261,IL,Food Manufacturing,2017,773802.294,12779893,59123.71097,91,32,1262927.67,6.6
7841,1001122,IL,Utilities ,2017,10704.36,12779893,59123.71097,91,32,1262927.67,6.6
7842,1010611,IL,Nonmetallic Mineral Product Manufacturing,2017,30461.536,12779893,59123.71097,91,32,1262927.67,6.6
7843,1002346,IL,Food Manufacturing,2017,30239.66,12779893,59123.71097,91,32,1262927.67,6.6
7844,1001732,IL,Machinery Manufacturing,2017,14624.444,12779893,59123.71097,91,32,1262927.67,6.6
7845,1003567,IL,Wood Product Manufacturing,2017,13104.8,12779893,59123.71097,91,32,1262927.67,6.6
7846,1001453,IL,Utilities ,2017,187512.404,12779893,59123.71097,91,32,1262927.67,6.6
7847,1001519,IL,Utilities ,2017,30892.736,12779893,59123.71097,91,32,1262927.67,6.6
7848,1000340,IL,Utilities ,2017,4126466.77,12779893,59123.71097,91,32,1262927.67,6.6
7849,1006418,IL,Waste Management and Remediation Services,2017,2906.612,12779893,59123.71097,91,32,1262927.67,6.6
7850,1004811,IL,Primary Metal Manufacturing,2017,148411.576,12779893,59123.71097,91,32,1262927.67,6.6
7851,1001520,IL,Utilities ,2017,4774329.858,12779893,59123.71097,91,32,1262927.67,6.6
7852,1007209,IL,Utilities ,2017,6677.924,12779893,59123.71097,91,32,1262927.67,6.6
7853,1003516,IL,Waste Management and Remediation Services,2017,75266.3,12779893,59123.71097,91,32,1262927.67,6.6
7854,1000336,IL,Chemical Manufacturing,2017,35687.716,12779893,59123.71097,91,32,1262927.67,6.6
7855,1011249,IL,Food Manufacturing,2017,21694.968,12779893,59123.71097,91,32,1262927.67,6.6
7856,1003588,IL,Waste Management and Remediation Services,2017,10435.212,12779893,59123.71097,91,32,1262927.67,6.6
7857,1007047,IL,Waste Management and Remediation Services,2017,1871,12779893,59123.71097,91,32,1262927.67,6.6
7858,1008115,IL,Waste Management and Remediation Services,2017,15012.5,12779893,59123.71097,91,32,1262927.67,6.6
7859,1002090,IL,Waste Management and Remediation Services,2017,27173.5,12779893,59123.71097,91,32,1262927.67,6.6
7860,1004887,IL,Waste Management and Remediation Services,2017,74144.25,12779893,59123.71097,91,32,1262927.67,6.6
7861,1003627,IL,Waste Management and Remediation Services,2017,56158.074,12779893,59123.71097,91,32,1262927.67,6.6
7862,1004668,IL,Chemical Manufacturing,2017,78784.504,12779893,59123.71097,91,32,1262927.67,6.6
7863,1002249,IL,Waste Management and Remediation Services,2017,158003.25,12779893,59123.71097,91,32,1262927.67,6.6
7864,1005287,IL,Hospitals,2017,25830.252,12779893,59123.71097,91,32,1262927.67,6.6
7865,1000135,IL,Utilities ,2017,242590.777,12779893,59123.71097,91,32,1262927.67,6.6
7866,1001380,IL,Utilities ,2017,68146.648,12779893,59123.71097,91,32,1262927.67,6.6
7867,1000343,IL,Petroleum and Coal Products Manufacturing,2017,1760803.784,12779893,59123.71097,91,32,1262927.67,6.6
7868,1001369,IL,Utilities ,2017,20495.228,12779893,59123.71097,91,32,1262927.67,6.6
7869,1002091,IL,Waste Management and Remediation Services,2017,12947.5,12779893,59123.71097,91,32,1262927.67,6.6
7870,1007633,IL,Waste Management and Remediation Services,2017,13546.6,12779893,59123.71097,91,32,1262927.67,6.6
7871,1005374,IL,Chemical Manufacturing,2017,515584.208,12779893,59123.71097,91,32,1262927.67,6.6
7872,1001168,IL,Utilities ,2017,3129.736,12779893,59123.71097,91,32,1262927.67,6.6
7873,1004002,IL,Pipeline Transportation,2017,16007.906,12779893,59123.71097,91,32,1262927.67,6.6
7874,1001530,IL,Utilities ,2017,2119933.36,12779893,59123.71097,91,32,1262927.67,6.6
7875,1002044,IL,Chemical Manufacturing,2017,320285,12779893,59123.71097,91,32,1262927.67,6.6
7876,1002652,IL,Chemical Manufacturing,2017,67609.02,12779893,59123.71097,91,32,1262927.67,6.6
7877,1008269,IL,Waste Management and Remediation Services,2017,105196.756,12779893,59123.71097,91,32,1262927.67,6.6
7878,1004311,IL,Waste Management and Remediation Services,2017,3496.15,12779893,59123.71097,91,32,1262927.67,6.6
7879,1002194,IL,Food Manufacturing,2017,11844.756,12779893,59123.71097,91,32,1262927.67,6.6
7880,1007979,IL,Utilities ,2017,423249.808,12779893,59123.71097,91,32,1262927.67,6.6
7881,1004541,IL,Waste Management and Remediation Services,2017,47885,12779893,59123.71097,91,32,1262927.67,6.6
7882,1006190,IL,"Professional, Scientific, and Technical Services",2017,17988.928,12779893,59123.71097,91,32,1262927.67,6.6
7883,1002930,IL,Pipeline Transportation,2017,55431.37,12779893,59123.71097,91,32,1262927.67,6.6
7884,1002774,IL,Pipeline Transportation,2017,48042.06,12779893,59123.71097,91,32,1262927.67,6.6
7885,1002839,IL,Pipeline Transportation,2017,41347.18,12779893,59123.71097,91,32,1262927.67,6.6
7886,1002742,IL,Pipeline Transportation,2017,25160.39,12779893,59123.71097,91,32,1262927.67,6.6
7887,1002419,IL,Pipeline Transportation,2017,32187.748,12779893,59123.71097,91,32,1262927.67,6.6
7888,1004520,IL,Educational Services,2017,71180.43,12779893,59123.71097,91,32,1262927.67,6.6
7889,1004522,IL,Educational Services,2017,29357.94,12779893,59123.71097,91,32,1262927.67,6.6
7890,1007343,IL,Chemical Manufacturing,2017,118267.672,12779893,59123.71097,91,32,1262927.67,6.6
7891,1002621,IL,Primary Metal Manufacturing,2017,100838.468,12779893,59123.71097,91,32,1262927.67,6.6
7892,1000286,IL,National Security and International Affairs ,2017,29515.286,12779893,59123.71097,91,32,1262927.67,6.6
7893,1001353,IL,Utilities ,2017,851460.396,12779893,59123.71097,91,32,1262927.67,6.6
7894,1010108,IL,Mining (except Oil and Gas),2017,44867.672,12779893,59123.71097,91,32,1262927.67,6.6
7895,1011101,IL,Mining (except Oil and Gas),2017,337780.5,12779893,59123.71097,91,32,1262927.67,6.6
7896,1001005,IL,Utilities ,2017,3193194.434,12779893,59123.71097,91,32,1262927.67,6.6
7897,1004322,IL,Utilities ,2017,41193.894,12779893,59123.71097,91,32,1262927.67,6.6
7898,1008652,IL,Utilities ,2017,23627.826,12779893,59123.71097,91,32,1262927.67,6.6
7899,1002975,IL,Chemical Manufacturing,2017,66884.148,12779893,59123.71097,91,32,1262927.67,6.6
7900,1005574,IL,Hospitals,2017,24057.406,12779893,59123.71097,91,32,1262927.67,6.6
7901,1005841,IL,Support Activities for Transportation,2017,45317.566,12779893,59123.71097,91,32,1262927.67,6.6
7902,1001717,IL,Fabricated Metal Product Manufacturing,2017,17341.08,12779893,59123.71097,91,32,1262927.67,6.6
7903,1002356,IL,Chemical Manufacturing,2017,175020.49,12779893,59123.71097,91,32,1262927.67,6.6
7904,1002189,IL,Nonmetallic Mineral Product Manufacturing,2017,63460.784,12779893,59123.71097,91,32,1262927.67,6.6
7905,1003153,IL,Pipeline Transportation,2017,36309.398,12779893,59123.71097,91,32,1262927.67,6.6
7906,1003111,IL,Pipeline Transportation,2017,42692.866,12779893,59123.71097,91,32,1262927.67,6.6
7907,1003113,IL,Pipeline Transportation,2017,53674.094,12779893,59123.71097,91,32,1262927.67,6.6
7908,1006469,IL,Chemical Manufacturing,2017,193798.264,12779893,59123.71097,91,32,1262927.67,6.6
7909,1004844,IL,Pipeline Transportation,2017,74342.986,12779893,59123.71097,91,32,1262927.67,6.6
7910,1003986,IL,Waste Management and Remediation Services,2017,98199.34,12779893,59123.71097,91,32,1262927.67,6.6
7911,1006306,IL,Waste Management and Remediation Services,2017,53554.25,12779893,59123.71097,91,32,1262927.67,6.6
7912,1001887,IL,Utilities ,2017,11086885.82,12779893,59123.71097,91,32,1262927.67,6.6
7913,1006176,IL,Waste Management and Remediation Services,2017,179982.196,12779893,59123.71097,91,32,1262927.67,6.6
7914,1005197,IL,Transportation Equipment Manufacturing,2017,23444.63,12779893,59123.71097,91,32,1262927.67,6.6
7915,1004260,IL,Plastics and Rubber Products Manufacturing,2017,23042.564,12779893,59123.71097,91,32,1262927.67,6.6
7916,1001362,IL,Utilities ,2017,57343.088,12779893,59123.71097,91,32,1262927.67,6.6
7917,1010198,IL,Mining (except Oil and Gas),2017,441382.25,12779893,59123.71097,91,32,1262927.67,6.6
7918,1001521,IL,Utilities ,2017,5996933.578,12779893,59123.71097,91,32,1262927.67,6.6
7919,1011220,IL,Mining (except Oil and Gas),2017,48592.25,12779893,59123.71097,91,32,1262927.67,6.6
7920,1004059,IL,Waste Management and Remediation Services,2017,105229.5,12779893,59123.71097,91,32,1262927.67,6.6
7921,1006285,IL,Waste Management and Remediation Services,2017,1491,12779893,59123.71097,91,32,1262927.67,6.6
7922,1005939,IL,Petroleum and Coal Products Manufacturing,2017,258447.546,12779893,59123.71097,91,32,1262927.67,6.6
7923,1010538,IL,Chemical Manufacturing,2017,32378.128,12779893,59123.71097,91,32,1262927.67,6.6
7924,1002814,IL,National Security and International Affairs ,2017,13394.146,12779893,59123.71097,91,32,1262927.67,6.6
7925,1003697,IL,Waste Management and Remediation Services,2017,212503.648,12779893,59123.71097,91,32,1262927.67,6.6
7926,1000169,IL,Utilities ,2017,4357.684,12779893,59123.71097,91,32,1262927.67,6.6
7927,1000099,IL,Petroleum and Coal Products Manufacturing,2017,1799835.564,12779893,59123.71097,91,32,1262927.67,6.6
7928,1004936,IL,Waste Management and Remediation Services,2017,101823.45,12779893,59123.71097,91,32,1262927.67,6.6
7929,1006554,IL,Utilities ,2017,43078.79,12779893,59123.71097,91,32,1262927.67,6.6
7930,1000823,IL,Utilities ,2017,43858.963,12779893,59123.71097,91,32,1262927.67,6.6
7931,1001317,IL,Utilities ,2017,10548.812,12779893,59123.71097,91,32,1262927.67,6.6
7932,1009615,IL,"Electrical Equipment, Appliance, and Component Manufacturing",2017,58729.2,12779893,59123.71097,91,32,1262927.67,6.6
7933,1003842,IL,Chemical Manufacturing,2017,25775.652,12779893,59123.71097,91,32,1262927.67,6.6
7934,1002096,IL,Waste Management and Remediation Services,2017,14176.1,12779893,59123.71097,91,32,1262927.67,6.6
7935,1002493,IL,Waste Management and Remediation Services,2017,15120.198,12779893,59123.71097,91,32,1262927.67,6.6
7936,1012111,IL,Food Manufacturing,2017,23131.412,12779893,59123.71097,91,32,1262927.67,6.6
7937,1002614,IL,Food Manufacturing,2017,34244.272,12779893,59123.71097,91,32,1262927.67,6.6
7938,1004027,IL,Waste Management and Remediation Services,2017,46358.7,12779893,59123.71097,91,32,1262927.67,6.6
7939,1000079,IL,Educational Services,2017,99125.768,12779893,59123.71097,91,32,1262927.67,6.6
7940,1004899,IL,Nonmetallic Mineral Product Manufacturing,2017,173136.27,12779893,59123.71097,91,32,1262927.67,6.6
7941,1005292,IL,Chemical Manufacturing,2017,30957.384,12779893,59123.71097,91,32,1262927.67,6.6
7942,1006269,IL,Primary Metal Manufacturing,2017,85892.228,12779893,59123.71097,91,32,1262927.67,6.6
7943,1007810,IL,Waste Management and Remediation Services,2017,83204.2,12779893,59123.71097,91,32,1262927.67,6.6
7944,1010362,IL,Mining (except Oil and Gas),2017,75577.5,12779893,59123.71097,91,32,1262927.67,6.6
7945,1001381,IL,Utilities ,2017,61640.768,12779893,59123.71097,91,32,1262927.67,6.6
7946,1006664,IL,Chemical Manufacturing,2017,31027.884,12779893,59123.71097,91,32,1262927.67,6.6
7947,1000096,IL,Utilities ,2017,37208.56,12779893,59123.71097,91,32,1262927.67,6.6
7948,1009864,IL,Primary Metal Manufacturing,2017,117280.376,12779893,59123.71097,91,32,1262927.67,6.6
7949,1010263,IL,Mining (except Oil and Gas),2017,1371250,12779893,59123.71097,91,32,1262927.67,6.6
7950,1006204,IL,Waste Management and Remediation Services,2017,5532.178,12779893,59123.71097,91,32,1262927.67,6.6
7951,1003473,IL,Fabricated Metal Product Manufacturing,2017,28708.692,12779893,59123.71097,91,32,1262927.67,6.6
7952,1003486,IL,Plastics and Rubber Products Manufacturing,2017,34611.12,12779893,59123.71097,91,32,1262927.67,6.6
7953,1003071,IL,Pipeline Transportation,2017,28975.712,12779893,59123.71097,91,32,1262927.67,6.6
7954,1003072,IL,Pipeline Transportation,2017,13243.024,12779893,59123.71097,91,32,1262927.67,6.6
7955,1003126,IL,Pipeline Transportation,2017,27615.368,12779893,59123.71097,91,32,1262927.67,6.6
7956,1000037,IL,Food Manufacturing,2017,42758.326,12779893,59123.71097,91,32,1262927.67,6.6
7957,1000334,IL,Food Manufacturing,2017,690803.326,12779893,59123.71097,91,32,1262927.67,6.6
7958,1006768,IL,Utilities ,2017,53380.752,12779893,59123.71097,91,32,1262927.67,6.6
7959,1002694,IL,Mining (except Oil and Gas),2017,47671.32,12779893,59123.71097,91,32,1262927.67,6.6
7960,1001899,IL,"Professional, Scientific, and Technical Services",2017,62619.112,12779893,59123.71097,91,32,1262927.67,6.6
7961,1005868,IL,Educational Services,2017,105305.704,12779893,59123.71097,91,32,1262927.67,6.6
7962,1001893,IL,Educational Services,2017,236627.834,12779893,59123.71097,91,32,1262927.67,6.6
7963,1004756,IL,Educational Services,2017,112562.374,12779893,59123.71097,91,32,1262927.67,6.6
7964,1003696,IL,Waste Management and Remediation Services,2017,38538.05,12779893,59123.71097,91,32,1262927.67,6.6
7965,1006041,IL,Primary Metal Manufacturing,2017,304441.048,12779893,59123.71097,91,32,1262927.67,6.6
7966,1006403,IL,Utilities ,2017,130988.96,12779893,59123.71097,91,32,1262927.67,6.6
7967,1001336,IL,Chemical Manufacturing,2017,44176.984,12779893,59123.71097,91,32,1262927.67,6.6
7968,1004992,IL,Pipeline Transportation,2017,43953.388,12779893,59123.71097,91,32,1262927.67,6.6
7969,1008388,IL,Mining (except Oil and Gas),2017,66658.482,12779893,59123.71097,91,32,1262927.67,6.6
7970,1002594,IL,Plastics and Rubber Products Manufacturing,2017,46762.724,12779893,59123.71097,91,32,1262927.67,6.6
7971,1007782,IL,Chemical Manufacturing,2017,42675.04,12779893,59123.71097,91,32,1262927.67,6.6
7972,1000466,IL,Chemical Manufacturing,2017,568028.112,12779893,59123.71097,91,32,1262927.67,6.6
7973,1001528,IL,Utilities ,2017,39316.704,12779893,59123.71097,91,32,1262927.67,6.6
7974,1011462,IL,Chemical Manufacturing,2017,23007.064,12779893,59123.71097,91,32,1262927.67,6.6
7975,1005944,IL,Nonmetallic Mineral Product Manufacturing,2017,109912.744,12779893,59123.71097,91,32,1262927.67,6.6
7976,1007061,IL,Waste Management and Remediation Services,2017,48681.5,12779893,59123.71097,91,32,1262927.67,6.6
7977,1003526,IL,Mining (except Oil and Gas),2017,128537.26,12779893,59123.71097,91,32,1262927.67,6.6
7978,1004271,IL,Educational Services,2017,24949.156,12779893,59123.71097,91,32,1262927.67,6.6
7979,1002567,IL,Waste Management and Remediation Services,2017,90242.598,12779893,59123.71097,91,32,1262927.67,6.6
7980,1006358,IL,Waste Management and Remediation Services,2017,139465.2,12779893,59123.71097,91,32,1262927.67,6.6
7981,1006207,IL,Waste Management and Remediation Services,2017,15290.302,12779893,59123.71097,91,32,1262927.67,6.6
7982,1007518,IL,Petroleum and Coal Products Manufacturing,2017,4275849.352,12779893,59123.71097,91,32,1262927.67,6.6
7983,1001522,IL,Utilities ,2017,2022022.67,12779893,59123.71097,91,32,1262927.67,6.6
7984,1004627,IL,Waste Management and Remediation Services,2017,58605,12779893,59123.71097,91,32,1262927.67,6.6
7985,1006744,IL,Waste Management and Remediation Services,2017,10833.65,12779893,59123.71097,91,32,1262927.67,6.6
7986,1010051,IL,Mining (except Oil and Gas),2017,168508.25,12779893,59123.71097,91,32,1262927.67,6.6
7987,1011237,IL,Mining (except Oil and Gas),2017,651529.25,12779893,59123.71097,91,32,1262927.67,6.6
7988,1004542,IL,Primary Metal Manufacturing,2017,29315.04,12779893,59123.71097,91,32,1262927.67,6.6
7989,1001686,IL,Mining (except Oil and Gas),2017,121566.55,12779893,59123.71097,91,32,1262927.67,6.6
7990,1001523,IL,Utilities ,2017,446624.978,12779893,59123.71097,91,32,1262927.67,6.6
7991,1005985,IL,Waste Management and Remediation Services,2017,47409.45,12779893,59123.71097,91,32,1262927.67,6.6
7992,1000805,IL,Utilities ,2017,271470.88,12779893,59123.71097,91,32,1262927.67,6.6
8350,1007408,PA,Mining (except Oil and Gas),2017,154923.25,12794679,54259.78252,68,50,2680331.65,4.35
8351,1006009,PA,"Electrical Equipment, Appliance, and Component Manufacturing",2017,6495.72,12794679,54259.78252,68,50,2680331.65,4.35
8352,1007645,PA,Waste Management and Remediation Services,2017,40051.694,12794679,54259.78252,68,50,2680331.65,4.35
8353,1005590,PA,Petroleum and Coal Products Manufacturing,2017,116210.108,12794679,54259.78252,68,50,2680331.65,4.35
8354,1006810,PA,Nonmetallic Mineral Product Manufacturing,2017,40985.736,12794679,54259.78252,68,50,2680331.65,4.35
8355,1005669,PA,Paper Manufacturing,2017,105907.36,12794679,54259.78252,68,50,2680331.65,4.35
8356,1003456,PA,Waste Management and Remediation Services,2017,32942.296,12794679,54259.78252,68,50,2680331.65,4.35
8357,1006785,PA,Nonmetallic Mineral Product Manufacturing,2017,181805.3,12794679,54259.78252,68,50,2680331.65,4.35
8358,1003208,PA,Miscellaneous Manufacturing,2017,72893.824,12794679,54259.78252,68,50,2680331.65,4.35
8359,1000089,PA,Chemical Manufacturing,2017,152188.426,12794679,54259.78252,68,50,2680331.65,4.35
8360,1004729,PA,Primary Metal Manufacturing,2017,589.148,12794679,54259.78252,68,50,2680331.65,4.35
8361,1013070,PA,Utilities ,2017,23774.96,12794679,54259.78252,68,50,2680331.65,4.35
8362,1004723,PA,Primary Metal Manufacturing,2017,164935.956,12794679,54259.78252,68,50,2680331.65,4.35
8363,1003379,PA,Primary Metal Manufacturing,2017,115720.464,12794679,54259.78252,68,50,2680331.65,4.35
8364,1000020,PA,Nonmetallic Mineral Product Manufacturing,2017,63395.716,12794679,54259.78252,68,50,2680331.65,4.35
8365,1000315,PA,Pipeline Transportation,2017,42027.056,12794679,54259.78252,68,50,2680331.65,4.35
8366,1005709,PA,Utilities ,2017,762440.244,12794679,54259.78252,68,50,2680331.65,4.35
8367,1005525,PA,Utilities ,2017,57071.936,12794679,54259.78252,68,50,2680331.65,4.35
8368,1000638,PA,Transportation Equipment Manufacturing,2017,23084.59,12794679,54259.78252,68,50,2680331.65,4.35
8369,1005003,PA,Primary Metal Manufacturing,2017,117363.224,12794679,54259.78252,68,50,2680331.65,4.35
8370,1011859,PA,Chemical Manufacturing,2017,33114.614,12794679,54259.78252,68,50,2680331.65,4.35
8371,1005761,PA,Mining (except Oil and Gas),2017,2402984.278,12794679,54259.78252,68,50,2680331.65,4.35
8372,1012567,PA,Utilities ,2017,26388.252,12794679,54259.78252,68,50,2680331.65,4.35
8373,1006696,PA,Pipeline Transportation,2017,88064.358,12794679,54259.78252,68,50,2680331.65,4.35
8374,1000179,PA,Pipeline Transportation,2017,60410.78,12794679,54259.78252,68,50,2680331.65,4.35
8375,1003937,PA,Waste Management and Remediation Services,2017,38368.298,12794679,54259.78252,68,50,2680331.65,4.35
8376,1000127,PA,Utilities ,2017,2099171.984,12794679,54259.78252,68,50,2680331.65,4.35
8377,1003773,PA,Waste Management and Remediation Services,2017,198962.4,12794679,54259.78252,68,50,2680331.65,4.35
8378,1010152,PA,Oil and Gas Extraction,2017,110889.1,12794679,54259.78252,68,50,2680331.65,4.35
8379,1007976,PA,Waste Management and Remediation Services,2017,38597.95,12794679,54259.78252,68,50,2680331.65,4.35
8380,1006909,PA,Utilities ,2017,7571181.98,12794679,54259.78252,68,50,2680331.65,4.35
8381,1000886,PA,Utilities ,2017,2453674.47,12794679,54259.78252,68,50,2680331.65,4.35
8382,1007427,PA,Utilities ,2017,38031.16,12794679,54259.78252,68,50,2680331.65,4.35
8383,1010646,PA,Educational Services,2017,27864.188,12794679,54259.78252,68,50,2680331.65,4.35
8384,1005363,PA,Petroleum and Coal Products Manufacturing,2017,28853.678,12794679,54259.78252,68,50,2680331.65,4.35
8385,1004273,PA,Nonmetallic Mineral Product Manufacturing,2017,76066.284,12794679,54259.78252,68,50,2680331.65,4.35
8386,1004036,PA,Primary Metal Manufacturing,2017,159421.784,12794679,54259.78252,68,50,2680331.65,4.35
8387,1003602,PA,Paper Manufacturing,2017,26064.152,12794679,54259.78252,68,50,2680331.65,4.35
8388,1004150,PA,Chemical Manufacturing,2017,22764.764,12794679,54259.78252,68,50,2680331.65,4.35
8389,1002232,PA,Waste Management and Remediation Services,2017,52716.25,12794679,54259.78252,68,50,2680331.65,4.35
8390,1003668,PA,Primary Metal Manufacturing,2017,175948.464,12794679,54259.78252,68,50,2680331.65,4.35
8391,1003523,PA,Primary Metal Manufacturing,2017,53719.848,12794679,54259.78252,68,50,2680331.65,4.35
8392,1007960,PA,Waste Management and Remediation Services,2017,59628.698,12794679,54259.78252,68,50,2680331.65,4.35
8393,1004035,PA,Pipeline Transportation,2017,19540.904,12794679,54259.78252,68,50,2680331.65,4.35
8394,1008304,PA,Pipeline Transportation,2017,26897.306,12794679,54259.78252,68,50,2680331.65,4.35
8395,1004162,PA,Waste Management and Remediation Services,2017,46348.998,12794679,54259.78252,68,50,2680331.65,4.35
8396,1002556,PA,Waste Management and Remediation Services,2017,183490.25,12794679,54259.78252,68,50,2680331.65,4.35
8397,1007975,PA,Waste Management and Remediation Services,2017,6565.95,12794679,54259.78252,68,50,2680331.65,4.35
8398,1007884,PA,Waste Management and Remediation Services,2017,149506.12,12794679,54259.78252,68,50,2680331.65,4.35
8399,1012682,PA,Pipeline Transportation,2017,35982.02,12794679,54259.78252,68,50,2680331.65,4.35
8400,1012630,PA,Pipeline Transportation,2017,33358.582,12794679,54259.78252,68,50,2680331.65,4.35
8401,1001220,PA,Utilities ,2017,880080.384,12794679,54259.78252,68,50,2680331.65,4.35
8402,1003753,PA,Food Manufacturing,2017,27652.766,12794679,54259.78252,68,50,2680331.65,4.35
8403,1004434,PA,Primary Metal Manufacturing,2017,61349.064,12794679,54259.78252,68,50,2680331.65,4.35
8404,1000148,PA,Utilities ,2017,93593.402,12794679,54259.78252,68,50,2680331.65,4.35
8405,1001198,PA,Utilities ,2017,1390876.188,12794679,54259.78252,68,50,2680331.65,4.35
8406,1005025,PA,Petroleum and Coal Products Manufacturing,2017,166657.706,12794679,54259.78252,68,50,2680331.65,4.35
8407,1002903,PA,Primary Metal Manufacturing,2017,275177.922,12794679,54259.78252,68,50,2680331.65,4.35
8408,1004215,PA,Primary Metal Manufacturing,2017,103102.508,12794679,54259.78252,68,50,2680331.65,4.35
8409,1001204,PA,Utilities ,2017,984394.3,12794679,54259.78252,68,50,2680331.65,4.35
8410,1006896,PA,Food Manufacturing,2017,34151.572,12794679,54259.78252,68,50,2680331.65,4.35
8411,1000877,PA,Utilities ,2017,10704644.28,12794679,54259.78252,68,50,2680331.65,4.35
8412,1013071,PA,Mining (except Oil and Gas),2017,68540,12794679,54259.78252,68,50,2680331.65,4.35
8413,1009887,PA,Mining (except Oil and Gas),2017,1519202.856,12794679,54259.78252,68,50,2680331.65,4.35
8414,1005733,PA,Waste Management and Remediation Services,2017,143607.75,12794679,54259.78252,68,50,2680331.65,4.35
8415,1006038,PA,Waste Management and Remediation Services,2017,374508.018,12794679,54259.78252,68,50,2680331.65,4.35
8416,1006109,PA,Pipeline Transportation,2017,27048.76,12794679,54259.78252,68,50,2680331.65,4.35
8417,1005706,PA,Paper Manufacturing,2017,232791.054,12794679,54259.78252,68,50,2680331.65,4.35
8418,1000265,PA,Utilities ,2017,1570347.88,12794679,54259.78252,68,50,2680331.65,4.35
8419,1006818,PA,Primary Metal Manufacturing,2017,103141.284,12794679,54259.78252,68,50,2680331.65,4.35
8420,1001672,PA,Fabricated Metal Product Manufacturing,2017,40011.348,12794679,54259.78252,68,50,2680331.65,4.35
8421,1001673,PA,Fabricated Metal Product Manufacturing,2017,2785.242,12794679,54259.78252,68,50,2680331.65,4.35
8422,1001669,PA,Primary Metal Manufacturing,2017,41475.112,12794679,54259.78252,68,50,2680331.65,4.35
8423,1007987,PA,Waste Management and Remediation Services,2017,10148.548,12794679,54259.78252,68,50,2680331.65,4.35
8424,1000297,PA,Chemical Manufacturing,2017,32462.38,12794679,54259.78252,68,50,2680331.65,4.35
8425,1011173,PA,Pipeline Transportation,2017,19746.084,12794679,54259.78252,68,50,2680331.65,4.35
8426,1011881,PA,Pipeline Transportation,2017,46452.75,12794679,54259.78252,68,50,2680331.65,4.35
8427,1003443,PA,Pipeline Transportation,2017,23857.878,12794679,54259.78252,68,50,2680331.65,4.35
8428,1003629,PA,Pipeline Transportation,2017,35481.122,12794679,54259.78252,68,50,2680331.65,4.35
8429,1003512,PA,Pipeline Transportation,2017,40117.658,12794679,54259.78252,68,50,2680331.65,4.35
8430,1003455,PA,Pipeline Transportation,2017,83560.964,12794679,54259.78252,68,50,2680331.65,4.35
8431,1003531,PA,Pipeline Transportation,2017,36405.128,12794679,54259.78252,68,50,2680331.65,4.35
8432,1001963,PA,Chemical Manufacturing,2017,27715.696,12794679,54259.78252,68,50,2680331.65,4.35
8433,1008013,PA,Utilities ,2017,422632.73,12794679,54259.78252,68,50,2680331.65,4.35
8434,1000898,PA,Utilities ,2017,49668.508,12794679,54259.78252,68,50,2680331.65,4.35
8435,1009877,PA,Mining (except Oil and Gas),2017,232484.398,12794679,54259.78252,68,50,2680331.65,4.35
